Position  (cm)	V (V)	n (cm-3)	p (cm-3)
4.0115e-05	-4.07556044540339e-60	363569.099107626	363569.099107614
4.01175e-05	-4.07567101463661e-60	363569.099107626	363569.099107614
4.012e-05	-4.07578155751716e-60	363569.099107626	363569.099107614
4.01225e-05	-4.07589207319849e-60	363569.099107626	363569.099107614
4.0125e-05	-4.07600256150017e-60	363569.099107626	363569.099107614
4.01275e-05	-4.07611302303279e-60	363569.099107626	363569.099107614
4.013e-05	-4.07622345707975e-60	363569.099107626	363569.099107614
4.01325e-05	-4.07633386508891e-60	363569.099107626	363569.099107614
4.0135e-05	-4.07644424649138e-60	363569.099107626	363569.099107614
4.01375e-05	-4.07655460093901e-60	363569.099107626	363569.099107614
4.014e-05	-4.07666492855391e-60	363569.099107626	363569.099107614
4.01425e-05	-4.0767752293927e-60	363569.099107626	363569.099107614
4.0145e-05	-4.07688550391118e-60	363569.099107626	363569.099107614
4.01475e-05	-4.07699575028721e-60	363569.099107626	363569.099107614
4.015e-05	-4.07710597016865e-60	363569.099107626	363569.099107614
4.01525e-05	-4.07721616280489e-60	363569.099107626	363569.099107614
4.0155e-05	-4.07732632829815e-60	363569.099107626	363569.099107614
4.01575e-05	-4.07743646730467e-60	363569.099107626	363569.099107614
4.016e-05	-4.07754657911508e-60	363569.099107626	363569.099107614
4.01625e-05	-4.07765666439156e-60	363569.099107626	363569.099107614
4.0165e-05	-4.07776672159079e-60	363569.099107626	363569.099107614
4.01675e-05	-4.07787675205712e-60	363569.099107626	363569.099107614
4.017e-05	-4.07798675546065e-60	363569.099107626	363569.099107614
4.01725e-05	-4.07809673238187e-60	363569.099107626	363569.099107614
4.0175e-05	-4.07820668219122e-60	363569.099107626	363569.099107614
4.01775e-05	-4.07831660501694e-60	363569.099107626	363569.099107614
4.018e-05	-4.07842650132977e-60	363569.099107626	363569.099107614
4.01825e-05	-4.07853637190544e-60	363569.099107626	363569.099107614
4.0185e-05	-4.07864621541531e-60	363569.099107626	363569.099107614
4.01875e-05	-4.07875603195916e-60	363569.099107626	363569.099107614
4.019e-05	-4.07886582194866e-60	363569.099107626	363569.099107614
4.01925e-05	-4.07897558421555e-60	363569.099107626	363569.099107614
4.0195e-05	-4.07908531977269e-60	363569.099107626	363569.099107614
4.01975e-05	-4.07919502797815e-60	363569.099107626	363569.099107614
4.02e-05	-4.07930470900099e-60	363569.099107626	363569.099107614
